139.769669,139.574799
139.236847,138.969849
138.705658,138.368149
138.175980,137.769745
137.648010,137.174652
137.121780,136.582947
136.597321,135.994644
136.074814,135.409790
135.554184,134.828430
135.035583,134.250595
134.519043,133.676331
134.004654,133.105652
133.492386,132.538620
132.982422,131.975250
132.474716,131.415588
131.969376,130.859650
131.466476,130.307480
130.966003,129.759109
130.468033,129.214554
129.972656,128.673843
129.479858,128.137024
128.989761,127.604095
128.502335,127.075104
128.017654,126.550064
127.535759,126.028992
127.056694,125.511925
126.580536,124.998878
126.107239,124.489868
125.636948,123.984917
125.169594,123.484047
124.705299,122.987267
124.244041,122.494606
123.785881,122.006073
123.330856,121.521683
122.878975,121.041451
122.430267,120.565392
121.984787,120.093521
121.542564,119.625847
121.103600,119.162376
120.667946,118.703125
120.235603,118.248100
119.806587,117.797318
119.380989,117.350769
118.958755,116.908478
118.539948,116.470444
118.124550,116.036674
117.712624,115.607170
117.304146,115.181931
116.899178,114.760979
116.497704,114.344292
116.099747,113.931892
115.705338,113.523773
115.314476,113.119934
114.927155,112.720375
114.543427,112.325089
114.163277,111.934090
113.786705,111.547363
113.413742,111.164909
113.044403,110.786728
112.678680,110.412804
112.316589,110.043152
111.958115,109.677742
111.603287,109.316589
111.252090,108.959679
110.904564,108.607002
110.560677,108.258553
110.220444,107.914314
109.883865,107.574295
109.550934,107.238472
109.221672,106.906845
108.896057,106.579391
108.574104,106.256111
108.255814,105.936981
107.941162,105.622002
107.630157,105.311157
107.322807,105.004425
107.019096,104.701805
106.719025,104.403275
106.422585,104.108818
106.129768,103.818428
105.840569,103.532082
105.554985,103.249763
105.273010,102.971466
104.994644,102.697166
104.719856,102.426849
104.448647,102.160492
104.181015,101.898079
103.916946,101.639595
103.656433,101.385025
103.399452,101.134338
103.146011,100.887527
102.896088,100.644569
102.649666,100.405434
102.406723,100.170113
102.167274,99.938583
101.931305,99.710823
101.698761,99.486809
101.469666,99.266518
101.243996,99.049934
101.021729,98.837036
100.802872,98.627792
100.587372,98.422195
100.375252,98.220200
100.166466,98.021805
99.960999,97.826973
99.758858,97.635681
99.560013,97.447914
99.364441,97.263641
99.172119,97.082840
98.983040,96.905487
98.797195,96.731552
98.614532,96.561020
98.435066,96.393860
98.258759,96.230042
98.085602,96.069550
97.915550,95.912354
97.748619,95.758423
97.584763,95.607735
97.423981,95.460274
97.266228,95.315994
97.111504,95.174889
96.959770,95.036919
96.811035,94.902061
96.665253,94.770287
96.522385,94.641571
96.382454,94.515892
96.245407,94.393211
96.111221,94.273514
95.979889,94.156769
95.851387,94.042946
95.725670,93.932014
95.602745,93.823952
95.482582,93.718735
95.365143,93.616333
95.250404,93.516716
95.138367,93.419853
95.028992,93.325729
94.922249,93.234306
94.818115,93.145554
94.716583,93.059456
94.617638,92.975975
94.521202,92.895088
94.427307,92.816772
94.335915,92.740990
94.246986,92.667717
94.160500,92.596924
94.076439,92.528587
93.994789,92.462677
93.915520,92.399162
93.838577,92.338020
93.763992,92.279228
93.691696,92.222748
93.621674,92.168556
93.553902,92.116631
93.488403,92.066933
93.425056,92.019440
93.363914,91.974136
93.304932,91.930977
93.248085,91.889946
93.193344,91.851006
93.140678,91.814140
93.090103,91.779320
93.041534,91.746521
92.994987,91.715706
92.950424,91.686852
92.907845,91.659935
92.867180,91.634933
92.828430,91.611809
92.791595,91.590546
92.756607,91.571114
92.723473,91.553482
92.692169,91.537636
92.662621,91.523537
92.634903,91.511169
92.608894,91.500496
92.584610,91.491508
92.562057,91.484161
92.541161,91.478439
92.521935,91.474319
92.504311,91.471779
92.488335,91.470779
92.473907,91.471306
92.461067,91.473335
92.449760,91.476837
92.439972,91.481789
92.431671,91.488167
92.424850,91.495949
92.419472,91.505112
92.415527,91.515625
92.412979,91.527466
92.411812,91.540619
92.412018,91.555054
92.413551,91.570747
92.416412,91.587677
92.420547,91.605820
92.425980,91.625160
92.432648,91.645660
92.440559,91.667313
92.449654,91.690086
92.459961,91.713959
92.471436,91.738914
92.484032,91.764931
92.497787,91.791977
92.512619,91.820038
92.528549,91.849098
92.545540,91.879128
92.563583,91.910103
92.582642,91.942017
92.602722,91.974831
92.623764,92.008537
92.645767,92.043114
92.668755,92.078537
92.692627,92.114792
92.717415,92.151855
92.743103,92.189705
92.769653,92.228325
92.797066,92.267693
92.825279,92.307793
92.854340,92.348610
92.884178,92.390114
92.914795,92.432297
92.946175,92.475136
92.978287,92.518616
93.011131,92.562714
93.044693,92.607414
93.078918,92.652702
93.113846,92.698555
93.149406,92.744957
93.185608,92.791893
93.222427,92.839348
93.259865,92.887299
93.297890,92.935738
93.336479,92.984642
93.375626,93.033997
93.415314,93.083786
93.455528,93.133995
93.496246,93.184601
93.537460,93.235596
93.579147,93.286972
93.621315,93.338699
93.663910,93.390770
93.706963,93.443161
93.750404,93.495872
93.794273,93.548882
93.838516,93.602180
93.883148,93.655739
93.928146,93.709564
93.973473,93.763626
94.019157,93.817917
94.065155,93.872429
94.111458,93.927139
94.158043,93.982040
94.204941,94.037125
94.252083,94.092369
94.299484,94.147766
94.347145,94.203300
94.395012,94.258965
94.443115,94.314743
94.491425,94.370628
94.539925,94.426605
94.588600,94.482666
94.637459,94.538795
94.686478,94.594978
94.735641,94.651215
94.784943,94.707489
94.834373,94.763794
94.883919,94.820107
94.933571,94.876434
94.983322,94.932755
95.033157,94.989059
95.083061,95.045341
95.133034,95.101585
95.183067,95.157791
95.233147,95.213951
95.283249,95.270042
95.333389,95.326065
95.383545,95.382011
95.433693,95.437874
95.483856,95.493637
95.533997,95.549294
95.584129,95.604843
95.634232,95.660271
95.684303,95.715569
95.734322,95.770729
95.784286,95.825752
95.834206,95.880623
95.884033,95.935333
95.933807,95.989876
95.983490,96.044250
96.033081,96.098450
96.082573,96.152458
96.131950,96.206276
96.181229,96.259895
96.230392,96.313309
96.279419,96.366508
96.328316,96.419495
96.377075,96.472260
96.425682,96.524796
96.474144,96.577095
96.522438,96.629150
96.570587,96.680969
96.618546,96.732536
96.666336,96.783844
96.713943,96.834892
96.761375,96.885681
96.808609,96.936195
96.855644,96.986435
96.902481,97.036392
96.949104,97.086075
96.995514,97.135468
97.041702,97.184563
97.087677,97.233368
97.133423,97.281876
97.178940,97.330078
97.224220,97.377968
97.269257,97.425552
97.314056,97.472824
97.358604,97.519783
97.402893,97.566414
97.446938,97.612724
97.490723,97.658707
97.534248,97.704361
97.577499,97.749687
97.620491,97.794678
97.663193,97.839325
97.705635,97.883644
97.747795,97.927612
97.789665,97.971237
97.831253,98.014519
97.872551,98.057449
97.913574,98.100029
97.954285,98.142258
97.994713,98.184135
98.034851,98.225655
98.074677,98.266815
98.114204,98.307625
98.153427,98.348068
98.192345,98.388145
98.230957,98.427864
98.269257,98.467216
98.307243,98.506210
98.344917,98.544830
98.382278,98.583092
98.419312,98.620979
98.456039,98.658501
98.492439,98.695648
98.528519,98.732430
98.564278,98.768845
98.599716,98.804878
98.634834,98.840553
98.669617,98.875847
98.704079,98.910774
98.738220,98.945328
98.772018,98.979507
98.805496,99.013313
98.838646,99.046753
98.871468,99.079811
98.903946,99.112511
98.936111,99.144829
98.967941,99.176781
98.999443,99.208359
99.030609,99.239563
99.061440,99.270401
99.091942,99.300865
99.122116,99.330963
99.151955,99.360695
99.181465,99.390060
99.210640,99.419052
99.239494,99.447685
99.268005,99.475945
99.296188,99.503845
99.324043,99.531380
99.351562,99.558556
99.378754,99.585365
99.405617,99.611816
99.432152,99.637909
99.458359,99.663643
99.484245,99.689018
99.509796,99.714043
99.535027,99.738708
99.559921,99.763023
99.584511,99.786987
99.608765,99.810600
99.632698,99.833862
99.656311,99.856781
99.679604,99.879356
99.702591,99.901581
99.725235,99.923462
99.747566,99.945007
99.769592,99.966217
99.791306,99.987083
99.812698,100.007614
99.833778,100.027817
99.854553,100.047684
99.875000,100.067223
99.895149,100.086426
99.915001,100.105309
99.934532,100.123871
99.953766,100.142105
99.972694,100.160019
99.991333,100.177612
100.009666,100.194893
100.027695,100.211861
100.045441,100.228516
100.062881,100.244858
100.080032,100.260895
100.096893,100.276627
100.113472,100.292053
100.129745,100.307175
100.145752,100.321999
100.161461,100.336525
100.176888,100.350761
100.192039,100.364700
100.206909,100.378349
100.221504,100.391708
100.235825,100.404785
100.249878,100.417580
100.263649,100.430084
100.277161,100.442314
100.290398,100.454269
100.303368,100.465950
100.316078,100.477364
100.328529,100.488503
100.340729,100.499374
100.352661,100.509979
100.364334,100.520325
100.375755,100.530411
100.386925,100.540237
100.397858,100.549812
100.408524,100.559128
100.418961,100.568199
100.429146,100.577019
100.439102,100.585594
100.448814,100.593933
100.458290,100.602028
100.467529,100.609879
100.476540,100.617500
100.485313,100.624886
100.493858,100.632042
100.502182,100.638969
100.510277,100.645668
100.518158,100.652145
100.525818,100.658401
100.533264,100.664444
100.540497,100.670265
100.547508,100.675880
100.554314,100.681274
100.560905,100.686470
100.567299,100.691452
100.573486,100.696228
100.579475,100.700813
100.585258,100.705193
100.590851,100.709373
100.596237,100.713364
100.601440,100.717163
100.606445,100.720772
100.611267,100.724197
100.615898,100.727440
100.620361,100.730492
100.624634,100.733376
100.628723,100.736076
100.632637,100.738602
100.636368,100.740952
100.639938,100.743141
100.643333,100.745155
100.646553,100.747009
100.649620,100.748695
100.652504,100.750221
100.655243,100.751595
100.657814,100.752808
100.660225,100.753868
100.662476,100.754776
100.664581,100.755539
100.666527,100.756149
100.668320,100.756622
100.669983,100.756950
100.671478,100.757133
100.672844,100.757179
100.674065,100.757095
100.675148,100.756874
100.676102,100.756523
100.676910,100.756050
100.677589,100.755440
100.678139,100.754707
100.678558,100.753853
100.678848,100.752884
100.679008,100.751793
100.679054,100.750580
100.678970,100.749260
100.678772,100.747826
100.678459,100.746277
100.678032,100.744629
100.677490,100.742874
100.676826,100.741013
100.676064,100.739044
100.675201,100.736984
100.674210,100.734825
100.673134,100.732567
100.671951,100.730217
100.670662,100.727776
100.669281,100.725243
100.667793,100.722618
100.666222,100.719910
100.664551,100.717125
100.662804,100.714249
100.660965,100.711296
100.659027,100.708260
100.657005,100.705154
100.654900,100.701965
100.652718,100.698708
100.650452,100.695374
100.648117,100.691978
100.645691,100.688507
100.643204,100.684975
100.640625,100.681374
100.637993,100.677711
100.635277,100.673988
100.632492,100.670204
100.629639,100.666359
100.626717,100.662460
100.623741,100.658508
100.620705,100.654503
100.617599,100.650444
100.614433,100.646332
100.611214,100.642174
100.607933,100.637970
100.604607,100.633720
100.601219,100.629425
100.597786,100.625092
100.594292,100.620712
100.590759,100.616295
100.587173,100.611839
100.583534,100.607346
100.579865,100.602821
100.576141,100.598259
100.572380,100.593658
100.568581,100.589035
100.564735,100.584373
100.560860,100.579689
100.556938,100.574982
100.552979,100.570236
100.549004,100.565475
100.544983,100.560684
100.540932,100.555878
100.536858,100.551048
100.532738,100.546196
100.528603,100.541321
100.524445,100.536438
100.520248,100.531532
100.516037,100.526611
100.511795,100.521675
100.507538,100.516731
100.503250,100.511772
100.498940,100.506798
100.494621,100.501816
100.490280,100.496826
100.485916,100.491829
100.481544,100.486832
100.477158,100.481819
100.472755,100.476807
100.468338,100.471786
100.463913,100.466766
100.459480,100.461739
100.455032,100.456718
100.450569,100.451691
100.446106,100.446663
100.441635,100.441643
100.437157,100.436623
100.432671,100.431610
100.428177,100.426598
100.423691,100.421585
100.419189,100.416588
100.414703,100.411591
100.410202,100.406601
100.405708,100.401627
100.401207,100.396652
100.396713,100.391693
100.392212,100.386742
100.387726,100.381798
100.383247,100.376877
100.378761,100.371956
100.374290,100.367058
100.369820,100.362167
100.365349,100.357292
100.360886,100.352432
100.356445,100.347588
100.351997,100.342766
100.347572,100.337952
100.343155,100.333160
100.338737,100.328384
100.334328,100.323631
100.329941,100.318893
100.325562,100.314178
100.321205,100.309479
100.316849,100.304802
100.312508,100.300148
100.308189,100.295517
100.303879,100.290901
100.299591,100.286316
100.295319,100.281746
100.291054,100.277206
100.286819,100.272690
100.282593,100.268196
100.278389,100.263725
100.274200,100.259277
100.270027,100.254860
100.265884,100.250465
100.261757,100.246101
100.257652,100.241760
100.253563,100.237450
100.249496,100.233162
100.245461,100.228905
100.241432,100.224678
100.237434,100.220474
100.233444,100.216301
100.229500,100.212158
100.225555,100.208038
100.221649,100.203957
100.217766,100.199898
100.213898,100.195869
100.210060,100.191872
100.206245,100.187912
100.202461,100.183975
100.198692,100.180069
100.194954,100.176193
100.191238,100.172348
100.187553,100.168541
100.183899,100.164757
100.180260,100.161011
100.176659,100.157288
100.173073,100.153603
100.169525,100.149956
100.166000,100.146332
100.162498,100.142738
100.159027,100.139183
100.155586,100.135658
100.152168,100.132172
100.148781,100.128716
100.145424,100.125290
100.142090,100.121895
100.138786,100.118530
100.135513,100.115204
100.132271,100.111916
100.129044,100.108650
100.125854,100.105423
100.122696,100.102234
100.119568,100.099068
100.116470,100.095940
100.113403,100.092850
100.110359,100.089783
100.107346,100.086754
100.104362,100.083763
100.101410,100.080803
100.098495,100.077873
100.095596,100.074982
100.092735,100.072121
100.089897,100.069290
100.087097,100.066490
100.084320,100.063728
100.081581,100.061005
100.078857,100.058304
100.076172,100.055641
100.073517,100.053017
100.070892,100.050415
100.068291,100.047852
100.065727,100.045319
100.063187,100.042824
100.060684,100.040359
100.058205,100.037926
100.055763,100.035522
100.053345,100.033150
100.050957,100.030815
100.048599,100.028511
100.046265,100.026237
100.043961,100.023994
100.041695,100.021790
100.039452,100.019608
100.037239,100.017464
100.035057,100.015350
100.032898,100.013268
100.030762,100.011215
100.028671,100.009193
100.026604,100.007202
100.024559,100.005241
100.022560,100.003311
100.020569,100.001411
100.018616,99.999542
100.016693,99.997704
100.014786,99.995895
100.012924,99.994118
100.011078,99.992371
100.009262,99.990646
100.007477,99.988960
100.005714,99.987297
100.003990,99.985664
100.002281,99.984062
100.000603,99.982491
99.998947,99.980942
99.997322,99.979424
99.995728,99.977928
99.994164,99.976471
99.992615,99.975037
99.991096,99.973625
99.989609,99.972244
99.988144,99.970894
99.986694,99.969566
99.985283,99.968262
99.983887,99.966995
99.982529,99.965744
99.981186,99.964523
99.979874,99.963326
99.978584,99.962158
99.977310,99.961014
99.976067,99.959900
99.974846,99.958801
99.973656,99.957733
99.972488,99.956688
99.971344,99.955673
99.970222,99.954674
99.969124,99.953705
99.968056,99.952751
99.966995,99.951828
99.965973,99.950928
99.964966,99.950050
99.963982,99.949196
99.963020,99.948364
99.962074,99.947556
99.961159,99.946770
99.960251,99.945999
99.959381,99.945259
99.958534,99.944534
99.957695,99.943832
99.956879,99.943153
99.956093,99.942497
99.955322,99.941856
99.954567,99.941238
99.953842,99.940643
99.953133,99.940063
99.952431,99.939507
99.951767,99.938972
99.951111,99.938454
99.950478,99.937950
99.949875,99.937469
99.949280,99.937012
99.948700,99.936569
99.948135,99.936142
99.947594,99.935738
99.947067,99.935349
99.946556,99.934975
99.946068,99.934624
99.945595,99.934288
99.945152,99.933968
99.944717,99.933662
99.944305,99.933380
99.943901,99.933105
99.943520,99.932854
99.943146,99.932617
99.942787,99.932396
99.942444,99.932190
99.942131,99.931999
99.941826,99.931824
99.941536,99.931656
99.941254,99.931511
99.940994,99.931381
99.940750,99.931259
99.940521,99.931160
99.940292,99.931068
99.940094,99.930992
99.939903,99.930923
99.939720,99.930878
99.939552,99.930840
99.939407,99.930817
99.939278,99.930801
99.939148,99.930801
99.939034,99.930817
99.938934,99.930840
99.938850,99.930878
99.938774,99.930923
99.938713,99.930984
99.938667,99.931053
99.938629,99.931137
99.938606,99.931229
99.938591,99.931328
99.938591,99.931442
99.938591,99.931564
99.938606,99.931702
99.938637,99.931847
99.938675,99.931999
99.938728,99.932159
99.938782,99.932335
99.938850,99.932510
99.938927,99.932701
99.939011,99.932899
99.939110,99.933113
99.939217,99.933327
99.939331,99.933548
99.939461,99.933784
99.939583,99.934021
99.939720,99.934273
99.939873,99.934525
99.940033,99.934792
99.940193,99.935059
99.940369,99.935341
99.940552,99.935623
99.940742,99.935913
99.940941,99.936211
99.941147,99.936516
99.941353,99.936829
99.941574,99.937141
99.941803,99.937462
99.942032,99.937790
99.942268,99.938126
99.942513,99.938469
99.942764,99.938812
99.943024,99.939163
99.943283,99.939514
99.943558,99.939873
99.943832,99.940239
99.944107,99.940613
99.944397,99.940987
99.944679,99.941360
99.944977,99.941742
99.945274,99.942131
99.945580,99.942520
99.945892,99.942917
99.946205,99.943314
99.946518,99.943718
99.946846,99.944122
99.947174,99.944534
99.947510,99.944946
99.947838,99.945358
99.948174,99.945778
99.948517,99.946198
99.948868,99.946617
99.949219,99.947044
99.949570,99.947472
99.949928,99.947906
99.950287,99.948334
99.950645,99.948769
99.951012,99.949211
99.951378,99.949646
99.951744,99.950089
99.952118,99.950531
99.952492,99.950974
99.952881,99.951416
99.953255,99.951866
99.953636,99.952316
99.954025,99.952766
99.954407,99.953217
99.954788,99.953667
99.955185,99.954117
99.955574,99.954567
99.955963,99.955025
99.956360,99.955475
99.956749,99.955933
99.957146,99.956390
99.957550,99.956841
99.957947,99.957298
99.958344,99.957756
99.958748,99.958214
99.959145,99.958672
99.959549,99.959122
99.959953,99.959579
99.960350,99.960037
99.960754,99.960487
99.961166,99.960945
99.961563,99.961403
99.961975,99.961853
99.962379,99.962311
99.962791,99.962761
99.963196,99.963211
99.963593,99.963661
99.963997,99.964111
99.964409,99.964561
99.964806,99.965012
99.965218,99.965462
99.965614,99.965904
99.966026,99.966347
99.966423,99.966789
99.966827,99.967232
99.967232,99.967674
99.967628,99.968117
99.968025,99.968552
99.968430,99.968987
99.968826,99.969421
99.969223,99.969856
99.969620,99.970291
99.970016,99.970718
99.970406,99.971146
99.970802,99.971573
99.971199,99.972000
99.971588,99.972420
99.971985,99.972839
99.972366,99.973259
99.972755,99.973679
99.973145,99.974091
99.973526,99.974503
99.973915,99.974915
99.974289,99.975319
99.974670,99.975731
99.975052,99.976128
99.975426,99.976532
99.975800,99.976929
99.976173,99.977325
99.976547,99.977722
99.976913,99.978111
99.977287,99.978500
99.977646,99.978889
99.978012,99.979271
99.978378,99.979652
99.978729,99.980034
99.979088,99.980408
99.979446,99.980782
99.979797,99.981155
99.980148,99.981522
99.980492,99.981888
99.980850,99.982254
99.981186,99.982613
99.981529,99.982971
99.981865,99.983322
99.982208,99.983673
99.982536,99.984024
99.982864,99.984367
99.983200,99.984711
99.983528,99.985054
99.983856,99.985390
99.984177,99.985725
99.984497,99.986061
99.984818,99.986389
99.985130,99.986717
99.985443,99.987038
99.985748,99.987358
99.986061,99.987679
99.986359,99.987991
99.986671,99.988304
99.986969,99.988609
99.987267,99.988914
99.987556,99.989220
99.987854,99.989517
99.988136,99.989815
99.988426,99.990105
99.988716,99.990395
99.988991,99.990685
99.989281,99.990967
99.989555,99.991249
99.989822,99.991531
99.990097,99.991806
99.990364,99.992073
99.990639,99.992348
99.990898,99.992615
99.991165,99.992874
99.991425,99.993134
99.991676,99.993393
99.991928,99.993645
99.992188,99.993896
99.992432,99.994148
99.992676,99.994392
99.992920,99.994637
99.993149,99.994873
99.993393,99.995110
99.993629,99.995346
99.993858,99.995575
99.994087,99.995804
99.994316,99.996025
99.994545,99.996246
99.994759,99.996468
99.994980,99.996681
99.995193,99.996895
99.995415,99.997108
99.995628,99.997314
99.995827,99.997520
99.996033,99.997719
99.996239,99.997917
99.996437,99.998116
99.996635,99.998306
99.996834,99.998497
99.997025,99.998680
99.997215,99.998871
99.997398,99.999046
99.997581,99.999229
99.997765,99.999405
99.997948,99.999580
99.998123,99.999748
99.998306,99.999916
99.998474,100.000084
99.998642,100.000244
99.998802,100.000404
99.998970,100.000557
99.999123,100.000717
99.999290,100.000870
99.999451,100.001015
99.999611,100.001160
99.999756,100.001305
99.999908,100.001450
100.000053,100.001587
100.000198,100.001724
100.000336,100.001854
100.000481,100.001991
100.000610,100.002113
100.000740,100.002243
100.000877,100.002365
100.001007,100.002487
100.001144,100.002609
100.001266,100.002724
100.001396,100.002838
100.001518,100.002953
100.001640,100.003059
100.001755,100.003166
100.001869,100.003273
100.001984,100.003372
100.002090,100.003479
100.002205,100.003571
100.002296,100.003670
100.002403,100.003761
100.002502,100.003853
100.002602,100.003944
100.002701,100.004028
100.002792,100.004120
100.002884,100.004196
100.002968,100.004280
100.003052,100.004356
100.003136,100.004433
100.003220,100.004509
100.003311,100.004585
100.003387,100.004654
100.003479,100.004723
100.003555,100.004791
100.003639,100.004852
100.003716,100.004921
100.003784,100.004982
100.003860,100.005035
100.003929,100.005096
100.004005,100.005150
100.004074,100.005203
100.004135,100.005257
100.004204,100.005302
100.004265,100.005356
100.004326,100.005402
100.004379,100.005447
100.004433,100.005486
100.004478,100.005531
100.004524,100.005569
100.004578,100.005608
100.004616,100.005646
100.004669,100.005684
100.004707,100.005714
100.004745,100.005745
100.004784,100.005775
100.004822,100.005806
100.004860,100.005829
100.004890,100.005859
100.004929,100.005882
100.004959,100.005905
100.004997,100.005928
100.005028,100.005943
100.005058,100.005966
100.005089,100.005981
100.005112,100.005997
100.005142,100.006012
100.005165,100.006027
100.005188,100.006035
100.005211,100.006050
100.005241,100.006058
100.005257,100.006065
100.005280,100.006073
100.005302,100.006081
100.005310,100.006081
100.005318,100.006088
100.005333,100.006088
100.005341,100.006088
100.005348,100.006088
100.005363,100.006088
100.005363,100.006088
100.005371,100.006088
100.005379,100.006081
100.005379,100.006073
100.005386,100.006073
100.005394,100.006065
100.005402,100.006058
100.005402,100.006042
100.005409,100.006035
100.005409,100.006027
100.005402,100.006012
100.005394,100.005997
100.005394,100.005989
100.005386,100.005974
100.005379,100.005959
100.005363,100.005943
100.005356,100.005928
100.005348,100.005905
100.005348,100.005890
100.005333,100.005867
100.005325,100.005852
100.005318,100.005829
100.005302,100.005806
100.005295,100.005783
100.005280,100.005760
100.005257,100.005737
100.005241,100.005714
100.005226,100.005692
100.005211,100.005669
100.005188,100.005638
100.005173,100.005615
100.005150,100.005585
100.005135,100.005562
100.005119,100.005531
100.005096,100.005501
100.005074,100.005470
100.005058,100.005440
100.005043,100.005417
100.005013,100.005379
100.004990,100.005348
100.004959,100.005318
100.004936,100.005287
100.004913,100.005257
100.004890,100.005226
100.004860,100.005188
100.004837,100.005157
100.004814,100.005119
100.004784,100.005089
100.004761,100.005051
100.004738,100.005020
100.004715,100.004982
100.004677,100.004944
100.004646,100.004913
100.004616,100.004875
100.004585,100.004837
100.004547,100.004799
100.004517,100.004761
100.004486,100.004730
100.004463,100.004692
100.004433,100.004654
100.004402,100.004616
100.004364,100.004578
100.004341,100.004539
100.004311,100.004501
100.004272,100.004456
100.004242,100.004417
100.004204,100.004379
100.004166,100.004341
100.004135,100.004303
100.004105,100.004265
100.004066,100.004219
100.004036,100.004181
100.003998,100.004143
100.003967,100.004105
100.003937,100.004066
100.003899,100.004021
100.003868,100.003983
100.003830,100.003944
100.003792,100.003899
100.003754,100.003860
100.003716,100.003822
100.003677,100.003784
100.003647,100.003738
100.003601,100.003700
100.003571,100.003662
100.003540,100.003616
100.003502,100.003578
100.003471,100.003540
100.003433,100.003494
100.003403,100.003456
100.003365,100.003418
100.003326,100.003380
100.003288,100.003334
100.003242,100.003296
100.003212,100.003258
100.003174,100.003212
100.003136,100.003174
100.003098,100.003136
100.003067,100.003098
100.003021,100.003059
100.002991,100.003014
100.002960,100.002975
100.002914,100.002937
100.002884,100.002899
100.002853,100.002861
100.002815,100.002823
100.002785,100.002777
100.002747,100.002739
100.002716,100.002701
100.002670,100.002663
100.002632,100.002625
100.002602,100.002586
100.002563,100.002548
100.002525,100.002510
100.002487,100.002472
100.002457,100.002434
100.002419,100.002396
100.002380,100.002357
100.002350,100.002327
100.002319,100.002289
100.002289,100.002251
100.002251,100.002213
100.002220,100.002174
100.002197,100.002144
100.002159,100.002106
100.002113,100.002068
100.002083,100.002037
100.002045,100.001999
100.002014,100.001961
100.001968,100.001930
100.001938,100.001892
100.001907,100.001862
100.001877,100.001823
100.001846,100.001793
100.001808,100.001755
100.001778,100.001724
100.001747,100.001694
100.001717,100.001656
100.001686,100.001625
100.001656,100.001595
100.001625,100.001556
100.001602,100.001526
100.001572,100.001495
100.001541,100.001465
100.001518,100.001434
100.001480,100.001404
100.001450,100.001373
100.001419,100.001343
100.001381,100.001312
100.001350,100.001282
100.001320,100.001251
100.001297,100.001221
100.001259,100.001190
100.001228,100.001160
100.001205,100.001137
100.001175,100.001106
100.001144,100.001076
100.001114,100.001045
100.001091,100.001022
100.001068,100.000992
100.001038,100.000969
100.001007,100.000938
100.000984,100.000916
100.000961,100.000885
100.000938,100.000862
100.000916,100.000832
100.000893,100.000809
100.000870,100.000786
100.000847,100.000755
100.000824,100.000732
100.000809,100.000710
100.000778,100.000687
100.000763,100.000656
100.000740,100.000633
100.000710,100.000610
100.000679,100.000587
100.000656,100.000565
100.000633,100.000542
100.000603,100.000519
100.000580,100.000496
100.000557,100.000481
100.000526,100.000458
100.000511,100.000435
100.000488,100.000412
100.000458,100.000389
100.000443,100.000374
100.000420,100.000351
100.000397,100.000328
100.000374,100.000313
100.000359,100.000290
100.000336,100.000275
100.000320,100.000252
100.000305,100.000237
100.000275,100.000214
